"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Mandag Kardio","3 Mar 2025, 16:58","3 Mar 2025, 18:02","","Single Arm Cable Row",,"",0,"normal",55,13,,,
"Mandag Kardio","3 Mar 2025, 16:58","3 Mar 2025, 18:02","","Single Arm Cable Row",,"",1,"normal",60,10,,,
"Mandag Kardio","3 Mar 2025, 16:58","3 Mar 2025, 18:02","","Single Arm Cable Row",,"",2,"normal",60,15,,,
"Mandag Kardio","3 Mar 2025, 16:58","3 Mar 2025, 18:02","","Bulgarian Split Squat",,"",0,"normal",24,8,,,
"Mandag Kardio","3 Mar 2025, 16:58","3 Mar 2025, 18:02","","Bulgarian Split Squat",,"",1,"normal",24,12,,,
"Mandag Kardio","3 Mar 2025, 16:58","3 Mar 2025, 18:02","","Bulgarian Split Squat",,"",2,"normal",24,8,,,
"Onsdags kardio","25 Feb 2025, 16:50","25 Feb 2025, 17:40","","HIIT",,"",0,"normal",,,,600,
"Onsdags kardio","25 Feb 2025, 16:50","25 Feb 2025, 17:40","","Lateral Raise (Cable)",,"",0,"normal",15,15,,,
"Onsdags kardio","25 Feb 2025, 16:50","25 Feb 2025, 17:40","","Lateral Raise (Cable)",,"",1,"normal",15,9,,,
"Onsdags kardio","25 Feb 2025, 16:50","25 Feb 2025, 17:40","","Lateral Raise (Cable)",,"",2,"normal",10,12,,,
"Onsdags kardio","25 Feb 2025, 16:50","25 Feb 2025, 17:40","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",30,8,,,
"Onsdags kardio","25 Feb 2025, 16:50","25 Feb 2025, 17:40","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",25,12,,,
"Onsdags kardio","25 Feb 2025, 16:50","25 Feb 2025, 17:40","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",25,20,,,
"Onsdags kardio","25 Feb 2025, 16:50","25 Feb 2025, 17:40","","Rear Delt Reverse Fly (Cable)",,"",0,"normal",10,10,,,
"Onsdags kardio","25 Feb 2025, 16:50","25 Feb 2025, 17:40","","Rear Delt Reverse Fly (Cable)",,"",1,"normal",10,10,,,
"Onsdags kardio","25 Feb 2025, 16:50","25 Feb 2025, 17:40","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",10,9,,,
"Mandag Kardio","24 Feb 2025, 17:07","24 Feb 2025, 17:50","","HIIT",,"",0,"normal",,,,600,
"Mandag Kardio","24 Feb 2025, 17:07","24 Feb 2025, 17:50","","Seated Chest Flys (Cable)",,"",0,"normal",25,10,,,
"Mandag Kardio","24 Feb 2025, 17:07","24 Feb 2025, 17:50","","Seated Chest Flys (Cable)",,"",1,"normal",20,15,,,
"Mandag Kardio","24 Feb 2025, 17:07","24 Feb 2025, 17:50","","Seated Chest Flys (Cable)",,"",2,"normal",20,12,,,
"Mandag Kardio","24 Feb 2025, 17:07","24 Feb 2025, 17:50","","Single Arm Cable Row",,"",0,"normal",70,15,,,
"Mandag Kardio","24 Feb 2025, 17:07","24 Feb 2025, 17:50","","Single Arm Cable Row",,"",1,"normal",80,15,,,
"Mandag Kardio","24 Feb 2025, 17:07","24 Feb 2025, 17:50","","Single Arm Cable Row",,"",2,"normal",80,13,,,
"Mandag Kardio","24 Feb 2025, 17:07","24 Feb 2025, 17:50","","Bulgarian Split Squat",,"",0,"normal",24,8,,,
"Mandag Kardio","24 Feb 2025, 17:07","24 Feb 2025, 17:50","","Bulgarian Split Squat",,"",1,"normal",24,8,,,
"Mandag Kardio","24 Feb 2025, 17:07","24 Feb 2025, 17:50","","Bulgarian Split Squat",,"",2,"normal",24,8,,,
"Mandag Kardio","10 Feb 2025, 16:50","10 Feb 2025, 18:39","","HIIT",,"",0,"normal",,,,480,
"Mandag Kardio","10 Feb 2025, 16:50","10 Feb 2025, 18:39","","Seated Chest Flys (Cable)",,"",0,"normal",25,10,,,
"Mandag Kardio","10 Feb 2025, 16:50","10 Feb 2025, 18:39","","Seated Chest Flys (Cable)",,"",1,"normal",20,12,,,
"Mandag Kardio","10 Feb 2025, 16:50","10 Feb 2025, 18:39","","Seated Chest Flys (Cable)",,"",2,"normal",20,12,,,
"Mandag Kardio","10 Feb 2025, 16:50","10 Feb 2025, 18:39","","Single Arm Cable Row",,"",0,"normal",70,12,,,
"Mandag Kardio","10 Feb 2025, 16:50","10 Feb 2025, 18:39","","Single Arm Cable Row",,"",1,"normal",70,12,,,
"Mandag Kardio","10 Feb 2025, 16:50","10 Feb 2025, 18:39","","Single Arm Cable Row",,"",2,"normal",70,12,,,
"Onsdags kardio","5 Feb 2025, 17:06","5 Feb 2025, 17:53","","Treadmill",,"",0,"normal",,,4,1800,
"Onsdags kardio","5 Feb 2025, 17:06","5 Feb 2025, 17:53","","Romanian Deadlift (Barbell)",,"",0,"normal",60,8,,,
"Onsdags kardio","5 Feb 2025, 17:06","5 Feb 2025, 17:53","","Romanian Deadlift (Barbell)",,"",1,"normal",60,8,,,
"Onsdags kardio","5 Feb 2025, 17:06","5 Feb 2025, 17:53","","Romanian Deadlift (Barbell)",,"",2,"normal",60,8,,,
"Onsdags kardio","5 Feb 2025, 17:06","5 Feb 2025, 17:53","","Seated Chest Flys (Cable)",,"2 pars.",0,"normal",20,12,,,
"Onsdags kardio","5 Feb 2025, 17:06","5 Feb 2025, 17:53","","Seated Chest Flys (Cable)",,"2 pars.",1,"normal",20,13,,,
"Onsdags kardio","5 Feb 2025, 17:06","5 Feb 2025, 17:53","","Seated Chest Flys (Cable)",,"2 pars.",2,"normal",20,11,,,
"Mandag Kardio","3 Feb 2025, 16:59","3 Feb 2025, 18:08","","Treadmill",,"",0,"normal",,,4,1800,
"Mandag Kardio","3 Feb 2025, 16:59","3 Feb 2025, 18:08","","Incline Bench Press (Dumbbell)",,"",0,"normal",45,15,,,
"Mandag Kardio","3 Feb 2025, 16:59","3 Feb 2025, 18:08","","Incline Bench Press (Dumbbell)",,"",1,"normal",45,15,,,
"Mandag Kardio","3 Feb 2025, 16:59","3 Feb 2025, 18:08","","Incline Bench Press (Dumbbell)",,"",2,"normal",45,15,,,
"Mandag Kardio","3 Feb 2025, 16:59","3 Feb 2025, 18:08","","Single Arm Cable Row",,"",0,"normal",50,12,,,
"Mandag Kardio","3 Feb 2025, 16:59","3 Feb 2025, 18:08","","Single Arm Cable Row",,"",1,"normal",50,15,,,
"Mandag Kardio","3 Feb 2025, 16:59","3 Feb 2025, 18:08","","Single Arm Cable Row",,"",2,"normal",55,12,,,
"Afternoon workout 💪","31 Jan 2025, 17:02","31 Jan 2025, 17:54","","HIIT",,"",0,"normal",,,,480,
"Afternoon workout 💪","31 Jan 2025, 17:02","31 Jan 2025, 17:54","","Bicep Curl (Cable)",,"",0,"normal",20,15,,,
"Afternoon workout 💪","31 Jan 2025, 17:02","31 Jan 2025, 17:54","","Bicep Curl (Cable)",,"",1,"normal",20,20,,,
"Afternoon workout 💪","31 Jan 2025, 17:02","31 Jan 2025, 17:54","","Bicep Curl (Cable)",,"",2,"normal",20,20,,,
"Afternoon workout 💪","31 Jan 2025, 17:02","31 Jan 2025, 17:54","","Triceps Pushdown",,"",0,"normal",40,15,,,
"Afternoon workout 💪","31 Jan 2025, 17:02","31 Jan 2025, 17:54","","Triceps Pushdown",,"",1,"normal",40,15,,,
"Afternoon workout 💪","31 Jan 2025, 17:02","31 Jan 2025, 17:54","","Triceps Pushdown",,"",2,"normal",40,15,,,
"Afternoon workout 💪","27 Jan 2025, 16:58","27 Jan 2025, 17:54","","HIIT",,"",0,"normal",,,,420,
"Afternoon workout 💪","27 Jan 2025, 16:58","27 Jan 2025, 17:54","","Seated Chest Flys (Cable)",,"",0,"normal",20,12,,,
"Afternoon workout 💪","27 Jan 2025, 16:58","27 Jan 2025, 17:54","","Seated Chest Flys (Cable)",,"",1,"normal",20,12,,,
"Afternoon workout 💪","27 Jan 2025, 16:58","27 Jan 2025, 17:54","","Bicep Curl (Cable)",,"",0,"normal",20,15,,,
"Afternoon workout 💪","27 Jan 2025, 16:58","27 Jan 2025, 17:54","","Bicep Curl (Cable)",,"",1,"normal",20,15,,,
"Afternoon workout 💪","27 Jan 2025, 16:58","27 Jan 2025, 17:54","","Bicep Curl (Cable)",,"",2,"normal",20,15,,,
"Afternoon workout 💪","27 Jan 2025, 16:58","27 Jan 2025, 17:54","","Triceps Pushdown",,"",0,"normal",35,12,,,
"Afternoon workout 💪","27 Jan 2025, 16:58","27 Jan 2025, 17:54","","Triceps Pushdown",,"",1,"normal",40,12,,,
"Afternoon workout 💪","27 Jan 2025, 16:58","27 Jan 2025, 17:54","","Triceps Pushdown",,"",2,"normal",40,12,,,
"Afternoon workout 💪","24 Jan 2025, 16:13","24 Jan 2025, 17:00","","HIIT",,"",0,"normal",,,,360,
"Afternoon workout 💪","24 Jan 2025, 16:13","24 Jan 2025, 17:00","","HIIT",,"",1,"normal",,,,360,
"Afternoon workout 💪","24 Jan 2025, 16:13","24 Jan 2025, 17:00","","HIIT",,"",2,"normal",,,,360,
"Afternoon workout 💪","24 Jan 2025, 16:13","24 Jan 2025, 17:00","","Bicep Curl (Cable)",,"",0,"normal",20,15,,,
"Afternoon workout 💪","24 Jan 2025, 16:13","24 Jan 2025, 17:00","","Bicep Curl (Cable)",,"",1,"normal",20,15,,,
"Afternoon workout 💪","24 Jan 2025, 16:13","24 Jan 2025, 17:00","","Bicep Curl (Cable)",,"",2,"normal",20,17,,,
"Afternoon workout 💪","24 Jan 2025, 16:13","24 Jan 2025, 17:00","","Single Arm Cable Row",,"",0,"normal",60,13,,,
"Afternoon workout 💪","24 Jan 2025, 16:13","24 Jan 2025, 17:00","","Single Arm Cable Row",,"",1,"normal",60,12,,,
"Afternoon workout 💪","24 Jan 2025, 16:13","24 Jan 2025, 17:00","","Single Arm Cable Row",,"",2,"normal",60,12,,,
"Fuck legs","22 Jan 2025, 17:23","22 Jan 2025, 17:54","","HIIT",,"",0,"normal",,,,1800,
"Fuck legs","22 Jan 2025, 17:23","22 Jan 2025, 17:54","","Romanian Deadlift (Barbell)",,"",0,"normal",60,8,,,
"Fuck legs","22 Jan 2025, 17:23","22 Jan 2025, 17:54","","Romanian Deadlift (Barbell)",,"",1,"normal",60,8,,,
"Fuck legs","22 Jan 2025, 17:23","22 Jan 2025, 17:54","","Romanian Deadlift (Barbell)",,"",2,"normal",60,8,,,
"Fuck legs","22 Jan 2025, 17:23","22 Jan 2025, 17:54","","Belt Squats",,"",0,"normal",70,18,,,
"Fuck legs","22 Jan 2025, 17:23","22 Jan 2025, 17:54","","Belt Squats",,"",1,"normal",70,18,,,
"Fuck legs","22 Jan 2025, 17:23","22 Jan 2025, 17:54","","Belt Squats",,"",2,"normal",70,23,,,
"Fuck legs","22 Jan 2025, 17:23","22 Jan 2025, 17:54","","Squat (Bodyweight)",,"",0,"normal",,23,,,
"Mandag Kardio","20 Jan 2025, 17:18","20 Jan 2025, 18:06","","Treadmill",,"",0,"normal",,,4,1800,
"Mandag Kardio","20 Jan 2025, 17:18","20 Jan 2025, 18:06","","Incline Bench Press (Dumbbell)",,"",0,"normal",45,12,,,
"Mandag Kardio","20 Jan 2025, 17:18","20 Jan 2025, 18:06","","Incline Bench Press (Dumbbell)",,"",1,"normal",45,12,,,
"Mandag Kardio","20 Jan 2025, 17:18","20 Jan 2025, 18:06","","Incline Bench Press (Dumbbell)",,"",2,"normal",45,12,,,
"Mandag Kardio","20 Jan 2025, 17:18","20 Jan 2025, 18:06","","Single Arm Cable Row",,"",0,"normal",50,13,,,
"Mandag Kardio","20 Jan 2025, 17:18","20 Jan 2025, 18:06","","Single Arm Cable Row",,"",1,"normal",55,12,,,
"Mandag Kardio","20 Jan 2025, 17:18","20 Jan 2025, 18:06","","Single Arm Cable Row",,"",2,"normal",55,12,,,
"Mandag Kardio","20 Jan 2025, 17:18","20 Jan 2025, 18:06","","Landmine Squat and Press",,"",0,"normal",65,12,,,
"Mandag Kardio","20 Jan 2025, 17:18","20 Jan 2025, 18:06","","Landmine Squat and Press",,"",1,"normal",80,17,,,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Treadmill",,"",0,"normal",,,2.24,900,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Treadmill",,"",1,"normal",,,2.24,900,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Pull Up",,"",0,"normal",,6,,,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Pull Up",,"",1,"normal",,6,,,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Pull Up",,"",2,"normal",,6,,,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Bulgarian Split Squat",,"",0,"normal",55,7,,,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Bulgarian Split Squat",,"",1,"normal",55,7,,,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Bulgarian Split Squat",,"",2,"normal",55,7,,,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Stretching",,"",0,"normal",,,,1200,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Plank",,"",0,"normal",,,,45,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Plank",,"",1,"normal",,,,45,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Plank",,"",2,"normal",,,,45,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Plank",,"",3,"normal",,,,45,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Plank",,"",4,"normal",,,,45,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Plank",,"",5,"normal",,,,45,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Plank",,"",6,"normal",,,,45,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Plank",,"",7,"normal",,,,45,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Burpee",,"",0,"normal",,10,,,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Burpee",,"",1,"normal",,9,,,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Burpee",,"",2,"normal",,9,,,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Burpee",,"",3,"normal",,7,,,
"Fredag cardio","17 Jan 2025, 18:09","17 Jan 2025, 19:05","","Burpee",,"",4,"normal",,7,,,
"Afternoon workout 💪","15 Jan 2025, 18:30","15 Jan 2025, 19:03","","HIIT",,"",0,"normal",,,,360,
"Afternoon workout 💪","15 Jan 2025, 18:30","15 Jan 2025, 19:03","","HIIT",,"",1,"normal",,,,360,
"Afternoon workout 💪","15 Jan 2025, 18:30","15 Jan 2025, 19:03","","HIIT",,"",2,"normal",,,,360,
"Afternoon workout 💪","15 Jan 2025, 18:30","15 Jan 2025, 19:03","","Romanian Deadlift (Barbell)",,"",0,"normal",40,8,,,
"Afternoon workout 💪","15 Jan 2025, 18:30","15 Jan 2025, 19:03","","Romanian Deadlift (Barbell)",,"",1,"normal",40,8,,,
"Afternoon workout 💪","15 Jan 2025, 18:30","15 Jan 2025, 19:03","","Romanian Deadlift (Barbell)",,"",2,"normal",40,8,,,
"Afternoon workout 💪","15 Jan 2025, 18:30","15 Jan 2025, 19:03","","Bicep Curl (Cable)",,"",0,"normal",20,12,,,
"Afternoon workout 💪","15 Jan 2025, 18:30","15 Jan 2025, 19:03","","Bicep Curl (Cable)",,"",1,"normal",20,12,,,
"Afternoon workout 💪","15 Jan 2025, 18:30","15 Jan 2025, 19:03","","Bicep Curl (Cable)",,"",2,"normal",20,12,,,
"Afternoon workout 💪","15 Jan 2025, 18:30","15 Jan 2025, 19:03","","Triceps Pushdown",,"",0,"normal",40,12,,,
"Afternoon workout 💪","15 Jan 2025, 18:30","15 Jan 2025, 19:03","","Triceps Pushdown",,"",1,"normal",40,12,,,
"Afternoon workout 💪","15 Jan 2025, 18:30","15 Jan 2025, 19:03","","Triceps Pushdown",,"",2,"normal",40,12,,,
"Afternoon workout 💪","15 Jan 2025, 18:30","15 Jan 2025, 19:03","","Stretching",,"",0,"normal",,,,600,
"Mandag Kardio","13 Jan 2025, 17:03","13 Jan 2025, 18:05","","Treadmill",,"",0,"normal",,,3,1800,
"Mandag Kardio","13 Jan 2025, 17:03","13 Jan 2025, 18:05","","Incline Bench Press (Dumbbell)",,"",0,"normal",40,12,,,
"Mandag Kardio","13 Jan 2025, 17:03","13 Jan 2025, 18:05","","Incline Bench Press (Dumbbell)",,"",1,"normal",40,12,,,
"Mandag Kardio","13 Jan 2025, 17:03","13 Jan 2025, 18:05","","Incline Bench Press (Dumbbell)",,"",2,"normal",40,12,,,
"Mandag Kardio","13 Jan 2025, 17:03","13 Jan 2025, 18:05","","Single Arm Cable Row",,"",0,"normal",50,9,,,
"Mandag Kardio","13 Jan 2025, 17:03","13 Jan 2025, 18:05","","Single Arm Cable Row",,"",1,"normal",50,9,,,
"Mandag Kardio","13 Jan 2025, 17:03","13 Jan 2025, 18:05","","Single Arm Cable Row",,"",2,"normal",50,8,,,
"Mandag Kardio","13 Jan 2025, 17:03","13 Jan 2025, 18:05","","Bulgarian Split Squat",,"",0,"normal",,10,,,
"Mandag Kardio","13 Jan 2025, 17:03","13 Jan 2025, 18:05","","Bulgarian Split Squat",,"",1,"normal",,10,,,
"Fredag katdio","10 Jan 2025, 17:02","10 Jan 2025, 18:24","","Treadmill",,"",0,"normal",,,4,1800,
"Fredag katdio","10 Jan 2025, 17:02","10 Jan 2025, 18:24","","Pull Up",,"",0,"normal",,5,,,
"Fredag katdio","10 Jan 2025, 17:02","10 Jan 2025, 18:24","","Pull Up",,"",1,"normal",,5,,,
"Fredag katdio","10 Jan 2025, 17:02","10 Jan 2025, 18:24","","Pull Up",,"",2,"normal",,5,,,
"Fredag katdio","10 Jan 2025, 17:02","10 Jan 2025, 18:24","","Lateral Raise (Dumbbell)",,"",0,"normal",8,8,,,
"Fredag katdio","10 Jan 2025, 17:02","10 Jan 2025, 18:24","","Lateral Raise (Dumbbell)",,"",1,"normal",8,8,,,
"Fredag katdio","10 Jan 2025, 17:02","10 Jan 2025, 18:24","","Lateral Raise (Dumbbell)",,"",2,"normal",8,8,,,
"Fredag katdio","10 Jan 2025, 17:02","10 Jan 2025, 18:24","","Split Squat (Dumbbell)",,"",0,"normal",,8,,,
"Fredag katdio","10 Jan 2025, 17:02","10 Jan 2025, 18:24","","Split Squat (Dumbbell)",,"",1,"normal",,8,,,
"Onsdags kardio","8 Jan 2025, 17:00","8 Jan 2025, 18:01","","Treadmill",,"",0,"normal",,,4,1800,
"Onsdags kardio","8 Jan 2025, 17:00","8 Jan 2025, 18:01","","Romanian Deadlift (Barbell)",,"",0,"normal",80,8,,,
"Onsdags kardio","8 Jan 2025, 17:00","8 Jan 2025, 18:01","","Romanian Deadlift (Barbell)",,"",1,"normal",80,8,,,
"Onsdags kardio","8 Jan 2025, 17:00","8 Jan 2025, 18:01","","Romanian Deadlift (Barbell)",,"",2,"normal",80,8,,,
"Onsdags kardio","8 Jan 2025, 17:00","8 Jan 2025, 18:01","","Seated Chest Flys (Cable)",,"",0,"normal",20,10,,,
"Onsdags kardio","8 Jan 2025, 17:00","8 Jan 2025, 18:01","","Seated Chest Flys (Cable)",,"",1,"normal",20,10,,,
"Onsdags kardio","8 Jan 2025, 17:00","8 Jan 2025, 18:01","","Seated Chest Flys (Cable)",,"",2,"normal",20,10,,,
"Onsdags kardio","8 Jan 2025, 17:00","8 Jan 2025, 18:01","","Bicep Curl (Cable)",0,"",0,"normal",30,10,,,
"Onsdags kardio","8 Jan 2025, 17:00","8 Jan 2025, 18:01","","Bicep Curl (Cable)",0,"",1,"normal",30,10,,,
"Onsdags kardio","8 Jan 2025, 17:00","8 Jan 2025, 18:01","","Bicep Curl (Cable)",0,"",2,"normal",30,10,,,
"Onsdags kardio","8 Jan 2025, 17:00","8 Jan 2025, 18:01","","Triceps Extension (Barbell)",0,"",0,"normal",25,10,,,
"Onsdags kardio","8 Jan 2025, 17:00","8 Jan 2025, 18:01","","Triceps Extension (Barbell)",0,"",1,"normal",25,10,,,
"Onsdags kardio","8 Jan 2025, 17:00","8 Jan 2025, 18:01","","Triceps Extension (Barbell)",0,"",2,"normal",25,10,,,
"Mandag Kardio","6 Jan 2025, 16:21","6 Jan 2025, 20:43","","Treadmill",,"",0,"normal",,,3,1800,
"Mandag Kardio","6 Jan 2025, 16:21","6 Jan 2025, 20:43","","Incline Bench Press (Dumbbell)",,"",0,"normal",40,12,,,
"Mandag Kardio","6 Jan 2025, 16:21","6 Jan 2025, 20:43","","Incline Bench Press (Dumbbell)",,"",1,"normal",40,12,,,
"Mandag Kardio","6 Jan 2025, 16:21","6 Jan 2025, 20:43","","Incline Bench Press (Dumbbell)",,"",2,"normal",40,12,,,
"Mandag Kardio","6 Jan 2025, 16:21","6 Jan 2025, 20:43","","Single Arm Cable Row",,"",0,"normal",50,9,,,
"Mandag Kardio","6 Jan 2025, 16:21","6 Jan 2025, 20:43","","Single Arm Cable Row",,"",1,"normal",50,9,,,
"Mandag Kardio","6 Jan 2025, 16:21","6 Jan 2025, 20:43","","Single Arm Cable Row",,"",2,"normal",50,8,,,
"Mandag Kardio","6 Jan 2025, 16:21","6 Jan 2025, 20:43","","Bulgarian Split Squat",,"",0,"normal",,8,,,
"Fredag workout full body","19 Dec 2024, 15:37","19 Dec 2024, 17:04","","Bulgarian Split Squat",,"",0,"normal",16,10,,,
"Fredag workout full body","19 Dec 2024, 15:37","19 Dec 2024, 17:04","","Bulgarian Split Squat",,"",1,"normal",24,10,,,
"Fredag workout full body","19 Dec 2024, 15:37","19 Dec 2024, 17:04","","Bulgarian Split Squat",,"",2,"normal",24,10,,,
"Fredag workout full body","19 Dec 2024, 15:37","19 Dec 2024, 17:04","","Seated Chest Flys (Cable)",,"",0,"normal",25,10,,,
"Fredag workout full body","19 Dec 2024, 15:37","19 Dec 2024, 17:04","","Seated Chest Flys (Cable)",,"",1,"normal",25,10,,,
"Fredag workout full body","19 Dec 2024, 15:37","19 Dec 2024, 17:04","","Seated Chest Flys (Cable)",,"",2,"normal",25,10,,,
"Fredag workout full body","19 Dec 2024, 15:37","19 Dec 2024, 17:04","","Rear Delt Reverse Fly (Cable)",,"",0,"normal",10,8,,,
"Fredag workout full body","19 Dec 2024, 15:37","19 Dec 2024, 17:04","","Rear Delt Reverse Fly (Cable)",,"",1,"normal",10,8,,,
"Fredag workout full body","19 Dec 2024, 15:37","19 Dec 2024, 17:04","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",10,9,,,
"Fredag workout full body","19 Dec 2024, 15:37","19 Dec 2024, 17:04","","Flex Rows",,"",0,"normal",80,8,,,
"Fredag workout full body","19 Dec 2024, 15:37","19 Dec 2024, 17:04","","Flex Rows",,"",1,"normal",100,20,,,
"Fredag workout full body","19 Dec 2024, 15:37","19 Dec 2024, 17:04","","Flex Rows",,"",2,"normal",100,20,,,
"Fredag workout full body","19 Dec 2024, 15:37","19 Dec 2024, 17:04","","Triceps Pushdown",,"",0,"normal",100,6,,,
"Fredag workout full body","19 Dec 2024, 15:37","19 Dec 2024, 17:04","","Triceps Pushdown",,"",1,"normal",95,8,,,
"Fredag workout full body","19 Dec 2024, 15:37","19 Dec 2024, 17:04","","Triceps Pushdown",,"",2,"normal",95,8,,,
"Onsdags trening full body","18 Dec 2024, 15:57","18 Dec 2024, 17:38","","Deadlift (Barbell)",,"",0,"normal",120,8,,,
"Onsdags trening full body","18 Dec 2024, 15:57","18 Dec 2024, 17:38","","Deadlift (Barbell)",,"",1,"normal",120,8,,,
"Onsdags trening full body","18 Dec 2024, 15:57","18 Dec 2024, 17:38","","Deadlift (Barbell)",,"",2,"normal",120,8,,,
"Onsdags trening full body","18 Dec 2024, 15:57","18 Dec 2024, 17:38","","Bench Press (Barbell)",,"",0,"normal",90,8,,,
"Onsdags trening full body","18 Dec 2024, 15:57","18 Dec 2024, 17:38","","Bench Press (Barbell)",,"",1,"normal",90,8,,,
"Onsdags trening full body","18 Dec 2024, 15:57","18 Dec 2024, 17:38","","Bench Press (Barbell)",,"",2,"normal",90,8,,,
"Onsdags trening full body","18 Dec 2024, 15:57","18 Dec 2024, 17:38","","Kneeling Pulldown (band)",,"",0,"normal",60,8,,,
"Onsdags trening full body","18 Dec 2024, 15:57","18 Dec 2024, 17:38","","Kneeling Pulldown (band)",,"",1,"normal",60,8,,,
"Onsdags trening full body","18 Dec 2024, 15:57","18 Dec 2024, 17:38","","Kneeling Pulldown (band)",,"",2,"normal",60,8,,,
"Onsdags trening full body","18 Dec 2024, 15:57","18 Dec 2024, 17:38","","Preacher Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Onsdags trening full body","18 Dec 2024, 15:57","18 Dec 2024, 17:38","","Preacher Curl (Dumbbell)",,"",1,"normal",10,8,,,
"Onsdags trening full body","18 Dec 2024, 15:57","18 Dec 2024, 17:38","","Preacher Curl (Dumbbell)",,"",2,"normal",10,8,,,
"Onsdags trening full body","18 Dec 2024, 15:57","18 Dec 2024, 17:38","","Lateral Raise (Dumbbell)",,"",0,"normal",8,8,,,
"Onsdags trening full body","18 Dec 2024, 15:57","18 Dec 2024, 17:38","","Lateral Raise (Dumbbell)",,"",1,"normal",8,8,,,
"Onsdags trening full body","18 Dec 2024, 15:57","18 Dec 2024, 17:38","","Lateral Raise (Dumbbell)",,"",2,"normal",8,8,,,
"Mandag workout full body","16 Dec 2024, 15:43","16 Dec 2024, 17:23","","Incline Bench Press (Barbell)",,"",0,"normal",60,10,,,
"Mandag workout full body","16 Dec 2024, 15:43","16 Dec 2024, 17:23","","Incline Bench Press (Barbell)",,"",1,"normal",60,10,,,
"Mandag workout full body","16 Dec 2024, 15:43","16 Dec 2024, 17:23","","Incline Bench Press (Barbell)",,"",2,"normal",60,8,,,
"Mandag workout full body","16 Dec 2024, 15:43","16 Dec 2024, 17:23","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",120,8,,,
"Mandag workout full body","16 Dec 2024, 15:43","16 Dec 2024, 17:23","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",120,8,,,
"Mandag workout full body","16 Dec 2024, 15:43","16 Dec 2024, 17:23","","Seated Cable Row - Bar Wide Grip",,"",2,"normal",120,8,,,
"Mandag workout full body","16 Dec 2024, 15:43","16 Dec 2024, 17:23","","Triceps Extension (Cable)",,"",0,"normal",25,8,,,
"Mandag workout full body","16 Dec 2024, 15:43","16 Dec 2024, 17:23","","Triceps Extension (Cable)",,"",1,"normal",25,8,,,
"Mandag workout full body","16 Dec 2024, 15:43","16 Dec 2024, 17:23","","Triceps Extension (Cable)",,"",2,"normal",25,8,,,
"Mandag workout full body","16 Dec 2024, 15:43","16 Dec 2024, 17:23","","Cross Body Hammer Curl",,"",0,"normal",14,6,,,
"Mandag workout full body","16 Dec 2024, 15:43","16 Dec 2024, 17:23","","Cross Body Hammer Curl",,"",1,"normal",12,8,,,
"Mandag workout full body","16 Dec 2024, 15:43","16 Dec 2024, 17:23","","Cross Body Hammer Curl",,"",2,"normal",12,8,,,
"Mandag workout full body","16 Dec 2024, 15:43","16 Dec 2024, 17:23","","Hip Thrust (Barbell)",,"",0,"normal",140,12,,,
"Mandag workout full body","16 Dec 2024, 15:43","16 Dec 2024, 17:23","","Hip Thrust (Barbell)",,"",1,"normal",140,20,,,
